STDNT_ID	HS_GPA	MAX_ACT_MATH_SCR	MAX_ACT_ENGL_SCR	STDNT_GNDR_SHORT_DES	FIRST_GENERATION	STDNT_UNDREP_MNRTY_CD	ZIP_CODE	MEDIAN_INCOME
1638	3.8	21	26	1	0	0	15053	37031
4844	3.92	30	32	0	0	1	67876	46909
2708	3.72	28	35	0	0	0	21060	51713
2587	3.53	30	31	0	0	0	98230	48440
5865	3.83	28	29	1	0	0	16342	36434
732	3.9	22	29	0	0	0	27712	56508
4015	0	22	21	1	0	0	38606	36768
180	4	31	22	0	0	1	25062	17589
4697	3.9	35	34	0	0	0	27587	60176
2527	0	23	18	1	0	0	44139	74610
2127	4	25	25	1	0	0	77519	74896
1593	3.9	24	31	0	0	0	56461	41667
6611	3.84	35	29	0	0	1	71018	27384
6150	3.7	36	34	0	0	0	45240	42072
6738	3.8	23	23	0	0	1	03602	49063
5116	3.31	35	26	0	0	1	15367	91733
382	3.5	30	32	0	0	0	72651	32264
5727	4	32	27	0	0	0	65049	39325
3209	4	30	29	1	0	1	32465	36258
2926	3.91	32	24	0	0	0	38080	34131
1704	0	29	29	0	0	0	32779	60372
4928	0	28	34	1	0	0	17061	41113
6303	3.5	23	32	0	1	1	45341	40727
5798	3.83	34	35	1	0	0	60007	51895
6236	3.9	30	28	0	0	0	55992	49574
6904	3.83	24	21	1	0	0	59419	48750
5979	3.94	19	24	0	0	0	15110	32415
2668	3.6	29	30	1	0	0	99110	55833
2375	0	24	30	1	0	0	50515	37917
1525	0	35	20	0	0	1	39170	45322
5536	3.82	33	33	1	1	1	02375	64529
28	3.9	28	29	0	0	0	37830	46469
2097	3.78	35	33	0	0	0	24093	32500
910	3.8	34	27	0	0	0	41731	30459
159	3.85	19	30	1	0	0	45843	42719
2430	3.9	24	32	1	0	0	84340	53523
4170	3.9	34	27	0	0	1	30066	60688
5900	3.93	27	29	1	0	0	54979	42279
5560	3.85	32	30	1	0	0	03241	45865
595	3.13	32	26	1	0	0	56528	42857
2370	3.99	30	30	1	0	0	50551	39531
5902	3.8	31	28	1	1	0	95133	51700
6998	3.3	32	28	0	0	0	74872	33665
4017	3.7	34	34	1	0	0	59801	34290
377	3.8	34	29	0	0	0	62638	45500
5524	3.9	34	35	0	0	1	54725	39826
723	3.9	30	34	1	0	0	83286	40156
6750	3.8	32	28	0	0	0	35441	43594
4625	3.55	28	34	1	0	0	37729	25069
1477	3.81	30	35	0	0	0	51232	35795
5311	3.6	34	33	0	0	0	47339	50500
3902	4	28	28	1	0	0	66204	42410
1817	4	23	30	1	0	0	25674	34468
3921	3.93	31	36	1	0	0	30363	62829
3975	3.7	34	31	1	0	0	54742	47260
1077	3.6	27	21	1	0	1	43968	31798
4690	3.83	26	31	0	0	1	89030	29815
750	3.9	28	28	0	0	0	61547	60313
1959	3.74	26	31	0	0	0	24072	32401
6027	3.8	29	30	1	0	0	56226	43125
2873	3.6	33	23	1	1	0	56714	40516
5350	3.7	30	31	0	0	0	79068	54243
5827	3.9	26	34	0	1	0	29630	35438
2946	3.73	31	31	1	0	0	99644	32500
752	3.87	30	33	1	0	0	14612	45798
5010	3.84	28	35	0	0	1	29940	31202
1792	3.9	32	34	0	0	0	98290	61845
6172	3.4	30	29	0	0	0	45001	35530
371	3.9	27	30	1	0	0	76557	42583
6333	3.13	25	26	1	0	0	29657	36790
1968	3.72	32	23	0	0	1	54211	53000
4375	3.89	26	31	0	0	0	56673	36587
2108	4	30	33	0	0	0	80024	34384
722	3.78	29	29	0	0	0	43358	46884
2995	3.5	21	23	1	0	0	83672	33772
754	3.75	27	26	1	0	0	21758	50663
2918	4	26	31	0	0	1	33315	50207
2503	3.7	35	27	0	0	0	40827	51400
3599	3.8	27	27	1	0	0	61778	41528
126	3.95	30	33	1	0	0	52140	40170
466	3.2	33	29	0	0	1	71006	51936
3586	4	28	21	1	0	0	80014	42429
3833	0	29	31	1	0	0	40464	35451
2720	3.85	31	32	1	0	1	75065	51126
4499	3.75	27	19	1	0	1	24991	36569
1327	3.9	30	30	1	0	0	02019	64222
5333	3.59	29	32	0	0	0	41714	38824
1489	3.75	23	23	1	0	0	40906	30455
6445	0	26	16	0	1	0	79538	34659
1326	3.54	33	34	1	0	0	83276	50118
4261	3.46	36	31	1	0	0	53093	52865
4989	3.8	24	34	1	0	0	79424	53786
6973	4	30	24	1	0	0	62274	38158
1711	3.6	25	31	1	1	0	90020	31703
5353	3.92	29	33	0	0	1	14432	42253
1571	3.75	21	28	0	1	0	66002	41682
3944	3.7	26	25	0	0	1	60549	72440
6431	3.9	31	34	1	0	0	79534	26750
6156	3.8	16	35	0	0	1	12778	130816
5166	3.9	23	25	1	0	0	07501	28540
2852	3.7	29	30	1	1	0	29072	53147
1587	4	34	35	1	1	0	59926	11146
736	3.7	24	27	1	0	0	61324	36146
5299	3.6	27	35	1	0	1	36346	37614
6487	3.7	32	33	1	1	0	88436	33750
4777	3.8	32	25	0	0	0	40958	37692
1038	4	23	24	1	0	1	30563	32479
4055	4	27	28	1	0	1	24834	41458
2621	3.8	28	36	1	0	0	43162	41690
2566	3.2	21	25	1	0	1	17752	39615
2765	0	16	18	1	1	1	28560	40071
6771	0	23	28	1	0	0	08326	47125
567	0	21	19	1	0	0	32053	35058
3216	3.7	20	23	0	0	0	70118	45115
492	4	21	29	0	0	0	76570	31638
1741	3.8	24	27	0	0	0	64060	48260
5995	3.8	26	33	0	0	0	75235	37415
4077	3.9	32	35	1	0	1	36582	39603
1120	4	35	34	0	0	0	54944	51078
1351	3.9	32	25	0	0	0	02338	56867
5680	3.95	34	33	0	0	0	72354	36004
3165	3.76	32	27	0	0	0	90813	27411
2333	4	32	29	0	1	1	75109	46016
611	4	36	35	0	0	0	10023	124390
2407	3.81	26	29	0	0	0	06779	50944
3071	3.8	30	24	0	0	0	82223	46875
2016	3.6	34	26	1	0	0	90745	41696
4421	3.85	36	31	0	0	0	21144	63612
6720	3.8	33	35	0	0	0	15364	44063
403	3.4	24	35	1	0	1	12936	53542
5752	3.7	23	25	1	0	0	63656	45750
6807	4	31	26	1	0	0	65050	42578
49	3.3	20	34	0	0	0	87418	55517
4137	3.96	25	33	0	0	1	83814	38077
1421	3.7	32	34	1	0	0	78023	66076
405	3.97	31	35	0	0	0	10933	66417
4399	3.99	30	35	1	0	1	37336	44567
6755	0	22	19	1	0	1	41522	27031
3337	3.9	31	27	0	0	1	21213	39605
3762	0	30	31	0	0	0	48446	42900
6072	3.4	30	29	1	0	0	14435	50648
724	3.8	32	29	0	0	0	18848	42070
4819	3.8	32	30	0	0	1	21077	123561
6935	4	29	35	0	0	0	69165	52007
1067	0	32	26	1	0	0	82930	42975
5373	4	35	24	1	0	0	28412	41750
2232	3.93	30	33	0	0	1	76082	45638
2543	4	29	30	1	0	0	62334	30694
6113	0	34	25	1	0	0	06470	81403
4528	3.74	27	21	1	0	0	31408	34470
783	3.5	35	34	1	0	1	15690	34351
6425	0	19	24	0	0	0	33559	43585
4156	3.9	28	29	0	0	0	96754	47379
1152	3.8	35	33	1	0	1	76681	41953
671	3.3	26	28	1	0	0	33771	33605
4776	3.5	31	23	0	0	1	04757	41820
601	3.52	32	26	0	0	0	24502	37239
3584	4	29	35	0	0	0	17872	34645
740	3.81	28	26	1	0	0	15087	49076
1971	3.54	27	25	1	0	0	40033	35433
5785	3.9	33	25	1	0	0	93665	28043
4182	3.9739	35	30	1	0	0	63117	61359
1281	3.9	23	34	1	0	0	32771	41043
2054	3.74	31	29	1	0	1	56724	49375
2601	3.93	30	28	0	0	0	85747	53093
424	3.92	34	27	0	0	0	14228	53644
5705	3.9	33	35	1	0	0	27959	38504
3906	3.9	26	31	1	1	0	95631	63715
3064	3.9	26	25	1	0	1	43942	46114
2698	3.8	31	33	1	0	0	62014	45443
2833	3.7	32	34	0	0	1	24230	32995
2715	3.93	30	34	0	0	0	33813	49197
5670	4	30	32	1	0	1	92019	56966
5558	3.62	32	30	0	0	0	64090	32813
2892	3.8	28	31	0	0	0	41603	21618
3017	3.6	21	27	0	0	0	12993	34313
2531	3.7	36	29	0	0	0	02891	51595
6674	3.8	32	34	1	0	0	23316	30893
2138	4	30	34	1	1	0	16340	34900
5363	3.86	29	23	0	0	0	56231	48125
5075	4	29	30	0	0	0	49315	55137
1825	3.5	31	30	0	1	0	63087	53427
1284	3.9	33	32	0	0	0	53001	47098
3147	3.9	30	31	1	0	0	54837	39707
4803	4	30	33	0	0	0	49791	37679
5247	3.7	28	30	1	1	0	74902	36466
4511	3.7	34	29	0	0	0	56324	40139
287	0	26	30	1	0	0	93252	45972
5840	3.8	24	26	1	1	0	38251	36625
5295	4	25	34	0	0	1	80951	53787
5088	3.77	28	21	1	0	0	49921	45417
4885	3.76	32	32	1	0	0	21036	102417
2537	3.83	26	35	1	0	0	76654	41094
2276	3.9	34	35	1	0	0	45241	55800
2393	0	24	25	1	0	0	80015	55369
5449	3.9	28	25	0	0	1	62894	45288
976	3.61	29	34	1	0	0	20677	70938
3028	3.97	28	29	0	0	0	11727	54265
5256	3.88	22	35	1	0	0	49445	46697
725	3.9	26	24	0	0	0	92314	40938
176	4	26	30	1	0	0	15559	39091
1910	3.66	30	35	1	1	0	81410	45938
4140	3.62	36	25	0	0	0	53404	34258
5282	0	35	35	1	0	0	45169	36937
630	4	31	28	1	1	0	70503	51671
2884	3.99	32	29	1	0	1	40077	28702
955	0	26	28	1	0	1	02538	39450
4072	3.9	27	28	1	0	1	48324	80372
2004	3.4	27	27	0	0	0	28714	35269
6926	3.98	29	35	0	0	0	17065	44732
620	0	32	35	0	0	1	75705	27601
6074	3.5	30	31	1	0	1	11547	86696
1304	3.9	34	29	0	0	0	28478	32935
3213	3.9	22	20	0	0	0	21647	42292
4916	3.83	29	23	0	0	0	01003	15625
1082	3.85	30	30	1	0	0	60556	48412
4723	3.67	26	27	0	0	1	37869	34219
3970	4	27	35	1	1	0	75116	34101
893	3.7231	31	25	1	0	1	79512	36830
4973	4	25	29	1	1	0	21140	81827
5908	3.9	31	30	1	0	0	64444	41276
814	3.96	34	30	0	0	0	98248	47996
4090	3.7	32	31	0	0	0	26037	40170
1579	3.97	27	33	0	0	1	23108	46583
100	3.9	25	24	0	0	0	62523	40250
3482	3.79	27	34	1	0	0	46319	45796
2693	3.7	33	32	0	0	0	04989	43939
2454	3.6	28	29	0	0	0	16875	41943
1590	0	30	31	1	0	0	48418	47218
6813	3.9	34	21	0	0	0	31022	40000
6348	0	32	30	1	0	0	44883	40547
4248	4	29	30	0	0	0	31036	41170
2092	4	29	31	0	0	0	63839	32379
6207	3.7	23	34	1	0	1	68157	43100
5668	3.6	29	28	1	0	0	79236	33438
4494	3.79	28	29	0	0	1	40115	42083
78	3.73	32	27	1	0	0	16859	43036
2577	0	28	25	1	0	0	39323	31269
3579	4	34	24	1	0	0	17856	36318
5927	3.9	32	27	0	0	0	46161	44727
4767	3.8	35	27	0	0	0	02885	48996
2953	3.98	30	33	0	0	0	50111	56860
3111	4	25	25	1	0	1	77466	27044
914	3.5	26	30	1	0	0	31775	27017
5463	3.59	34	31	1	0	0	81030	27083
1523	0	31	23	0	0	0	05031	58942
5381	3.9	18	34	0	0	0	30252	51468
1576	3.7	26	34	0	0	0	24078	32425
4488	3.6	22	32	1	0	0	93437	45475
5815	3.99	29	24	1	0	1	80917	40665
2616	3.85	34	36	0	0	1	84526	44688
4005	0	27	29	1	0	0	72422	30413
6022	4	25	29	0	0	0	27841	61000
5853	3.9	34	28	1	0	0	14213	33333
6828	3.7	28	33	0	0	0	50026	44476
2909	3.63	28	30	0	0	0	99630	47500
4585	3.5	34	30	0	0	0	38670	27132
6472	3.7	26	28	1	0	0	48906	40093
2387	3.63	31	33	0	0	1	05474	55000
1494	3.85	34	27	1	0	0	20106	67843
273	3.65	32	34	1	0	0	15767	39967
1367	0	25	27	0	1	0	56172	45568
2649	3.5	32	33	0	0	0	76041	26004
1424	3.69	25	26	1	0	0	71743	31582
2009	0	28	21	0	0	0	69038	43750
5148	3.67	32	21	1	0	1	64780	36250
3667	3.7	33	34	1	0	0	78578	27594
82	3.9	32	28	1	0	1	44839	50798
3917	3.66	28	24	1	0	0	60440	44650
4101	4	27	28	1	0	0	37061	32750
698	3.5	28	33	1	0	0	20187	77399
5277	3.81	26	24	1	1	0	68875	37750
1560	4	36	33	0	0	0	64836	35777
1689	3.7	28	28	1	1	0	28735	25909
2894	3.9	35	26	1	0	0	67460	42479
4036	3.8	18	29	1	0	1	67512	44286
5839	3.58	26	36	1	0	0	72601	35100
2243	3.9	22	30	1	0	0	47648	45903
908	3.3	31	33	1	0	0	30683	39318
5500	4	27	27	0	0	1	68001	36875
6605	3.97	30	33	0	0	1	35645	44587
733	3.7	26	21	1	0	0	56634	46563
863	4	31	27	0	0	0	47966	33125
1562	3.9	33	34	0	0	0	72113	48493
5120	4	29	35	1	1	1	78931	73631
1967	3.85	27	26	1	0	1	33716	47058
303	3.89	28	21	1	0	0	50151	47083
1567	3.9	30	23	1	0	0	78069	33364
4404	3.3	28	35	1	0	0	56216	40966
769	3.96	32	31	1	0	0	48763	36942
5583	3.89	31	27	1	0	0	72569	72930
3347	3.82	26	24	0	0	1	49345	43232
497	3.4	21	23	1	0	0	38543	35938
5099	3.18	28	25	0	1	0	68810	41613
1641	0	22	24	0	1	0	38366	37895
3725	3.6	34	25	1	0	0	49056	40997
3813	3.8	24	24	0	0	0	92630	61010
2177	3.93	27	28	1	0	0	57031	41898
728	3.8	21	23	0	0	0	68066	46598
5666	3.9	33	25	0	0	0	30605	35325
6615	4	35	24	0	0	0	62999	31758
1112	3.8	24	23	1	1	0	78838	66146
4506	3.9	22	25	0	0	0	91203	46465
22	3.89	28	32	0	0	0	99040	37344
5625	4	28	34	1	0	0	46706	41098
3279	3.72	24	23	0	0	1	48731	35559
6016	3.75	27	26	0	1	0	99361	46250
2999	3.9	29	27	1	0	0	69123	46250
5645	0	22	26	1	0	0	17254	28750
1519	3.69	25	28	1	0	0	58357	43750
1446	3.1	20	26	1	0	0	56336	44732
2658	3.3	28	29	1	0	1	23117	45865
3934	3.8	25	26	1	0	0	78633	60167
6718	3.8	27	33	1	1	0	61427	37336
3760	3.68	24	22	0	0	1	08753	56280
1212	3.9	27	32	0	0	0	04037	36067
5621	3.9	29	26	1	0	0	50036	42470
5264	4	34	31	0	1	0	13090	53018
6117	3.7	30	31	1	0	0	74959	36691
2786	0	27	26	1	0	0	98362	43684
5093	4	29	33	0	0	1	66085	80199
6255	3.4	22	31	1	0	0	68818	48792
6109	3.8	29	30	1	0	0	78717	69228
19	3.8	36	26	1	1	0	66955	36667
4104	3.82	30	26	1	0	0	12857	40000
2325	3.87	32	31	1	0	0	54902	40687
385	3.87	34	26	1	0	0	18603	39634
748	3.76	29	28	0	1	1	75078	80953
6418	3.67	29	25	1	0	0	67418	47917
4394	3.68	31	32	0	0	0	43138	40063
6719	3.91	25	26	1	0	0	11954	53889
5893	3.93	28	27	1	0	0	30149	40208
5002	3	30	30	0	0	0	19050	44784
3374	3.5	29	25	0	0	0	68340	35735
5146	0	28	29	0	0	0	13605	40765
1830	3.8	29	26	0	0	0	46307	55022
2488	3.6	27	32	1	1	1	30660	31860
851	3.7	33	31	1	0	1	70662	61042
4646	4	30	25	1	1	0	33971	32112
3796	3.954	18	27	1	0	1	77021	38750
10	3.5	22	25	0	0	0	73722	41771
3957	3.6	23	32	1	0	0	83436	32125
1939	3.95	36	28	0	0	0	71251	31979
2366	3.8	22	25	1	0	0	25813	36360
4292	3.78	34	30	1	0	0	30426	29821
2301	3.9	29	31	1	0	0	65732	38750
1557	3.55	28	23	1	0	0	73624	44908
1040	3.9	26	25	1	1	1	98923	30972
4778	0	33	25	1	0	1	54930	39896
6285	4	26	34	0	0	0	81601	45908
6764	3.8	31	31	1	0	0	36610	25232
1493	0	29	27	1	0	0	73116	60179
471	3.8	22	25	1	0	1	65239	35221
5689	0	24	26	0	0	0	22032	85903
3161	3.8	22	26	1	0	0	36280	42282
6864	3.6	25	29	1	0	0	00983	24250
3148	0	23	30	1	1	0	99926	49000
5816	3.67	30	35	0	0	0	39525	55345
3616	3.7	30	28	1	0	0	24437	54375
583	3.98	29	31	1	0	1	95450	55000
5053	3.93	29	28	0	0	0	23898	50486
1267	3.6	27	32	0	0	0	65679	31560
4374	3.6	35	32	1	0	0	55313	51212
6867	3.38	32	23	1	1	0	63060	40327
2967	3.87	24	28	1	0	1	11552	59604
571	0	22	24	0	0	0	19454	67851
3795	3.95	24	28	0	0	0	01985	85694
4445	3.74	28	32	0	0	0	08049	46964
2878	3.7	24	33	0	0	1	24924	28173
7010	3.63	26	31	0	1	1	33026	52137
3413	3.54	24	29	1	0	1	49901	36705
1395	3.88	20	27	0	0	0	18427	19949
1847	3.68	20	22	1	0	0	45206	46826
2633	0	23	30	1	0	0	23897	42667
319	3.73	28	35	0	0	0	99174	33750
3695	3.9	27	25	1	0	1	13111	50048
97	4	28	25	0	1	0	93252	45972
2557	3.9	24	26	1	0	0	52590	31250
512	3.3	24	27	1	0	1	78566	29949
4079	3.98	24	20	1	0	0	35610	34784
313	4	19	22	0	1	0	81328	36603
3188	4	31	27	1	0	0	23607	32559
6402	4	31	32	1	0	0	61032	37774
1947	0	28	29	1	0	0	46405	34087
2249	3.5	27	27	1	0	0	05656	42022
1690	3.94	27	35	0	0	0	46561	46407
665	3.04	29	23	1	0	1	68354	35511
6788	3.89	32	26	1	0	0	06790	50002
917	3.8	27	24	1	0	0	57238	50547
643	3.58	26	30	0	0	0	28444	38854
3465	3.75	26	28	0	1	0	61532	53750
6447	4	32	35	0	0	1	62433	44879
3117	3.7231	26	25	1	0	0	23106	33516
