STDNT_ID	TERM_CD	SBJCT_CD	CATLG_NBR	CRSE_CMPNT_CD	GRD_PNTS_PER_UNIT_NBR	UNITS_ERND_NBR	EXCL_CLASS_CUM_GPA
1935	13	Biology/Biological Sciences, General	221	LEC	3.3	2	3.376
3526	3	Biology/Biological Sciences, General	221	LEC	2.3	2	2.024
5246	13	Biology/Biological Sciences, General	221	LEC	3	2	2.685
849	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.913
1583	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.296
4283	5	Biology/Biological Sciences, General	221	LEC	3	2	2.982
1762	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.711
4161	2	Biology/Biological Sciences, General	221	LEC	3	2	2.867
2908	2	Biology/Biological Sciences, General	221	LEC	3	2	3.275
5643	9	Biology/Biological Sciences, General	221	LEC	3	2	3.251
4865	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.835
703	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.494
6789	6	Biology/Biological Sciences, General	221	LEC	3	2	3.153
5049	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.347
1723	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.424
936	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.885
4845	5	Biology/Biological Sciences, General	221	LEC	3	2	3.054
6745	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.738
5866	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.324
3412	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.837
3025	7	Biology/Biological Sciences, General	221	LEC	3.7	2	3.668
5642	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.875
218	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.448
5396	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.633
3310	9	Biology/Biological Sciences, General	221	LEC	3	2	3.02
4424	6	Biology/Biological Sciences, General	221	LEC	3	2	3.062
1874	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.802
5571	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.709
1044	3	Biology/Biological Sciences, General	221	LEC	3	2	2.819
58	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.871
4657	3	Biology/Biological Sciences, General	221	LEC	3	2	2.979
3507	6	Biology/Biological Sciences, General	221	LEC	3	2	2.967
3511	10	Biology/Biological Sciences, General	221	LEC	3	2	2.984
5159	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.663
3818	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.5
6490	5	Biology/Biological Sciences, General	221	LEC	3	2	3.146
634	2	Biology/Biological Sciences, General	221	LEC	3	2	3.062
171	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.367
5356	2	Biology/Biological Sciences, General	221	LEC	2.7	2	2.504
2845	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.549
6668	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.555
585	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.337
1139	2	Biology/Biological Sciences, General	221	LEC	3	2	2.989
6330	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.367
2280	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.703
6689	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.785
2456	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.56
111	10	Biology/Biological Sciences, General	221	LEC	3	2	2.959
5287	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.35
6980	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.483
182	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.535
6259	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.5
6767	2	Biology/Biological Sciences, General	221	LEC	3	2	2.981
3019	6	Biology/Biological Sciences, General	221	LEC	3	2	2.688
1312	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.233
970	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.729
4667	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.879
5794	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.6
6629	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.927
170	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.218
2919	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.5
4016	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.541
244	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.802
1555	5	Biology/Biological Sciences, General	221	LEC	2.7	2	2.74
5303	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.576
2816	7	Biology/Biological Sciences, General	221	LEC	3	2	2.98
3306	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.408
6238	18	Biology/Biological Sciences, General	221	LEC	2.7	2	2.303
6238	14	Biology/Biological Sciences, General	221	LEC	2.7	2	2.269
4124	3	Biology/Biological Sciences, General	221	LEC	3	2	3.194
2614	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.303
1639	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.611
1639	9	Biology/Biological Sciences, General	221	LEC	2.7	2	2.596
3062	6	Biology/Biological Sciences, General	221	LEC	3	2	3.062
5065	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.503
2986	2	Biology/Biological Sciences, General	221	LEC	4	2	4
4122	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.457
2922	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.528
5165	2	Biology/Biological Sciences, General	221	LEC	2.7	2	2.493
6569	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.565
3771	7	Biology/Biological Sciences, General	221	LEC	3	2	2.888
89	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.373
6361	1	Biology/Biological Sciences, General	221	LEC	2.7	2	2.238
1822	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.866
2225	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.544
4436	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.474
5725	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.981
6743	1	Biology/Biological Sciences, General	221	LEC	3	2	2.962
3722	6	Biology/Biological Sciences, General	221	LEC	3	2	3.102
3722	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.286
628	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.36
110	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.819
2950	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.954
2109	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.649
4196	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.306
3246	3	Biology/Biological Sciences, General	221	LEC	2.7	2	2.663
1463	2	Biology/Biological Sciences, General	221	LEC	3	2	2.644
4532	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.344
2961	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.545
3997	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.554
5464	6	Biology/Biological Sciences, General	221	LEC	3	2	2.952
93	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.925
6630	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.352
5918	2	Biology/Biological Sciences, General	221	LEC	3.7	2	4
2085	5	Biology/Biological Sciences, General	221	LEC	3	2	3.147
3720	1	Biology/Biological Sciences, General	221	LEC	3	2	3.127
6152	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.577
6473	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.667
4076	1	Biology/Biological Sciences, General	221	LEC	2.7	2	2.433
4535	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.24
4256	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.356
4771	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.541
5129	2	Biology/Biological Sciences, General	221	LEC	3	2	2.8
5036	2	Biology/Biological Sciences, General	221	LEC	2.3	2	2.003
6140	2	Biology/Biological Sciences, General	221	LEC	3	2	2.944
6386	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.832
2552	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.21
6213	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.693
3058	5	Biology/Biological Sciences, General	221	LEC	3	2	2.927
6182	5	Biology/Biological Sciences, General	221	LEC	3	2	2.705
4041	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.342
2666	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.474
2661	1	Biology/Biological Sciences, General	221	LEC	3	2	3.025
1857	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.288
978	5	Biology/Biological Sciences, General	221	LEC	3	2	3.188
4732	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.507
3755	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.511
3129	2	Biology/Biological Sciences, General	221	LEC	3	2	3.043
4278	9	Biology/Biological Sciences, General	221	LEC	2.7	2	2.529
2046	9	Biology/Biological Sciences, General	221	LEC	3	2	3.08
4530	10	Biology/Biological Sciences, General	221	LEC	3.7	2	3.77
1462	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.113
3749	5	Biology/Biological Sciences, General	221	LEC	3	2	2.787
3600	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.942
5608	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.832
450	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.459
5444	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.948
1146	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.902
4205	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.398
337	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.754
3036	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.724
6336	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.629
6727	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.6
1056	15	Biology/Biological Sciences, General	221	LEC	3.7	2	3.55
1030	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.859
2508	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.336
5101	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.758
3060	9	Biology/Biological Sciences, General	221	LEC	3	2	3.156
5158	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.523
6959	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.447
201	9	Biology/Biological Sciences, General	221	LEC	3	2	3.13
4736	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.667
5490	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.7
5417	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.866
61	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.337
1375	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.468
3836	7	Biology/Biological Sciences, General	221	LEC	3	2	3.001
5898	7	Biology/Biological Sciences, General	221	LEC	3.3	2	3.257
1314	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.398
1090	6	Biology/Biological Sciences, General	221	LEC	3	2	2.712
588	2	Biology/Biological Sciences, General	221	LEC	3	2	2.885
3187	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.678
3353	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.769
928	7	Biology/Biological Sciences, General	221	LEC	3.7	2	3.698
604	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.773
5269	5	Biology/Biological Sciences, General	221	LEC	3	2	3.142
5175	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.393
6850	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.84
4469	3	Biology/Biological Sciences, General	221	LEC	3.7	2	3.8
5376	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.373
1434	7	Biology/Biological Sciences, General	221	LEC	3.3	2	3.4
2763	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.283
5054	13	Biology/Biological Sciences, General	221	LEC	2.7	2	2.668
4408	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.785
3628	3	Biology/Biological Sciences, General	221	LEC	3.3	2	3.4
6892	1	Biology/Biological Sciences, General	221	LEC	3	2	3.207
5329	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.615
6981	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.981
787	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.293
895	6	Biology/Biological Sciences, General	221	LEC	2.7	2	2.533
2507	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.398
3886	2	Biology/Biological Sciences, General	221	LEC	3	2	3.169
5637	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.466
1319	3	Biology/Biological Sciences, General	221	LEC	3	2	2.93
3785	5	Biology/Biological Sciences, General	221	LEC	3	2	3.078
5371	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.667
3296	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.891
6642	1	Biology/Biological Sciences, General	221	LEC	4	2	4
1545	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.751
5570	1	Biology/Biological Sciences, General	221	LEC	4	2	3.981
3143	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.433
2151	6	Biology/Biological Sciences, General	221	LEC	3	2	2.805
1270	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.665
6777	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.588
495	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.623
4153	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.809
5360	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.763
3658	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.703
4894	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.818
1475	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.59
1060	10	Biology/Biological Sciences, General	221	LEC	3.7	2	3.388
5215	6	Biology/Biological Sciences, General	221	LEC	3	2	3.116
1616	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.332
1224	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.408
2305	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.327
1046	10	Biology/Biological Sciences, General	221	LEC	3	2	3.106
4721	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.457
2283	9	Biology/Biological Sciences, General	221	LEC	3	2	2.869
5654	2	Biology/Biological Sciences, General	221	LEC	3	2	3.106
5644	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.712
3538	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.68
2680	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.402
4517	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.604
2871	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.307
3520	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.5
6648	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.85
5703	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.701
2529	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.514
6237	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.511
5595	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.463
6268	3	Biology/Biological Sciences, General	221	LEC	3.7	2	3.904
819	13	Biology/Biological Sciences, General	221	LEC	3	2	2.826
4797	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.827
463	5	Biology/Biological Sciences, General	221	LEC	3	2	2.815
1335	10	Biology/Biological Sciences, General	221	LEC	3	2	2.554
1161	10	Biology/Biological Sciences, General	221	LEC	3.3	2	3.24
3250	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.556
3415	2	Biology/Biological Sciences, General	221	LEC	3	2	2.752
3596	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.498
6354	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.706
242	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.55
1167	7	Biology/Biological Sciences, General	221	LEC	3.7	2	3.702
1602	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.331
3709	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.577
2466	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.422
5869	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.264
6220	1	Biology/Biological Sciences, General	221	LEC	3	2	3.2
4287	5	Biology/Biological Sciences, General	221	LEC	3.7	2	4
1651	6	Biology/Biological Sciences, General	221	LEC	3	2	3.125
2433	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.835
6312	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.683
1433	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.166
5508	5	Biology/Biological Sciences, General	221	LEC	3	2	3.132
2939	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.671
1218	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.265
3743	9	Biology/Biological Sciences, General	221	LEC	3	2	2.922
4726	2	Biology/Biological Sciences, General	221	LEC	3	2	3.133
6095	5	Biology/Biological Sciences, General	221	LEC	3	2	3.206
4749	5	Biology/Biological Sciences, General	221	LEC	3	2	3.118
2990	9	Biology/Biological Sciences, General	221	LEC	3	2	3.124
5487	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.438
3614	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.726
918	6	Biology/Biological Sciences, General	221	LEC	3	2	2.966
6518	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.871
1272	11	Biology/Biological Sciences, General	221	LEC	3.3	2	3.255
3734	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.698
369	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.393
4663	2	Biology/Biological Sciences, General	221	LEC	3	2	3.059
6634	1	Biology/Biological Sciences, General	221	LEC	3	2	3.064
2854	5	Biology/Biological Sciences, General	221	LEC	3	2	3.117
2779	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.433
3581	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.422
5364	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.574
4164	6	Biology/Biological Sciences, General	221	LEC	3	2	3.156
1945	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.549
2846	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.817
6784	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.339
6574	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.493
4110	9	Biology/Biological Sciences, General	221	LEC	3.3	2	3.338
6124	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.777
963	9	Biology/Biological Sciences, General	221	LEC	3	2	2.835
2149	7	Biology/Biological Sciences, General	221	LEC	3	2	2.929
4561	9	Biology/Biological Sciences, General	221	LEC	2.7	2	2.551
2020	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.691
1552	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.748
3013	6	Biology/Biological Sciences, General	221	LEC	3	2	2.816
821	3	Biology/Biological Sciences, General	221	LEC	2.7	2	2.603
5461	13	Biology/Biological Sciences, General	221	LEC	3	2	3.036
3831	2	Biology/Biological Sciences, General	221	LEC	2.7	2	2.646
2568	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.693
2277	9	Biology/Biological Sciences, General	221	LEC	3	2	3.179
4169	7	Biology/Biological Sciences, General	221	LEC	3.7	2	3.728
594	1	Biology/Biological Sciences, General	221	LEC	4	2	3.925
29	1	Biology/Biological Sciences, General	221	LEC	3.7	2	3.753
3390	3	Biology/Biological Sciences, General	221	LEC	3	2	3.128
3610	5	Biology/Biological Sciences, General	221	LEC	3	2	2.94
4244	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.456
683	5	Biology/Biological Sciences, General	221	LEC	3	2	2.555
4413	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.433
5171	2	Biology/Biological Sciences, General	221	LEC	3.7	2	3.627
3041	9	Biology/Biological Sciences, General	221	LEC	3.7	2	3.927
2711	6	Biology/Biological Sciences, General	221	LEC	3	2	2.959
1256	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.519
6960	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.514
619	1	Biology/Biological Sciences, General	221	LEC	3.3	2	3.567
1962	1	Biology/Biological Sciences, General	221	LEC	4	2	4
5437	2	Biology/Biological Sciences, General	221	LEC	3.3	2	3.471
4770	2	Biology/Biological Sciences, General	221	LEC	3	2	2.861
1174	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.335
3133	1	Biology/Biological Sciences, General	221	LEC	3	2	2.675
4450	14	Biology/Biological Sciences, General	221	LEC	3.7	2	3.597
181	1	Biology/Biological Sciences, General	221	LEC	3	2	2.9
3376	5	Biology/Biological Sciences, General	221	LEC	3.7	2	3.653
2139	3	Biology/Biological Sciences, General	221	LEC	3.7	2	3.837
4361	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.509
103	6	Biology/Biological Sciences, General	221	LEC	3.3	2	3.361
2521	6	Biology/Biological Sciences, General	221	LEC	3.7	2	3.741
4272	5	Biology/Biological Sciences, General	221	LEC	3.3	2	3.468
